TIC_ID,GaiaDR3_ID,Tmag,parallax,parallax_error,G0,G0_err,BP0,BP0_err,RP0,RP0_err,BPRP0,BPRP0_err
290035649,2129407784218783488,11.4927,1.8721689009195952,0.009591605,11.903167041861167,0.010298841855029021,12.22946010639403,0.010493970011833078,11.413823910844394,0.010171493722493484,0.8156362955496352,0.01461446855537266
27531854,2134931077802625792,14.8513,1.1043326275962542,0.024307035,15.294844875035732,0.013619764014464514,15.680815643581498,0.015566114292288132,14.740381449171162,0.012250277921130362,0.9404343944103386,0.01980841294262392
272369124,2079692678777827712,14.3388,0.5790033357499341,0.018429872,14.515312346238852,0.019831623839470777,14.80352944731474,0.024052238801249726,14.0389872888906,0.01627454380926298,0.764542458424139,0.029040849979846715
137220387,2052567623840745216,14.9345,0.4740928861405545,0.022393854,15.211535728339015,0.014587039525533366,15.531859970590233,0.016938972011170342,14.721003726225197,0.01282870629712193,0.8108564843650365,0.021248634733860624
267215820,2642766361608754432,12.4559,6.188503703967312,0.016870178,13.213104940184815,0.01006725432068572,13.95682634228794,0.010144927118084566,12.374655961684228,0.010087453276059786,1.5821697806037118,0.014306511099074328
26826078,869913435026514688,10.2832,14.039960548036948,0.017639995,10.99076910176699,0.01002903251099866,11.640548121635645,0.010224019542481706,10.22278504555229,0.010121542618248052,1.4177631760833544,0.014386667459076805
318707987,2554032474712538880,8.2491,21.171374615337246,0.018696874,8.772422,0.010001157796901574,9.178295,0.010009172640461491,8.196435,0.010007253209790335,0.98186016,0.014153750518905646
158434144,2106008493152187392,13.6906,2.628061045429343,0.014229073,14.259845482497898,0.01009824724832231,14.749978034807217,0.010232270183414997,13.61021704840464,0.010076728310215414,1.1397604864025752,0.014361051721385186
267365022,1236429004715336576,6.92302,7.579107609012558,0.024615802,7.513531154981084,0.010334290777276758,8.011177953474078,0.010563717778441393,6.853830842311609,0.010198918149106433,1.157347311162469,0.014683666596416964
215687919,5984023937500025344,8.3937,8.803818882251282,0.01719533,8.818888219508505,0.010063781678240683,9.130628514508901,0.010105708925386135,8.339751106832079,0.010039185875853982,0.790877947676823,0.01424466938663636
257715493,4575374857376398976,7.4911,41.13537526458651,0.016897766,8.117674,0.010001324377734587,8.643112,0.010006807747594118,7.436491,0.010005726220353037,1.2066212,0.014150998498126198
102987456,549832131164952832,5.3493,3.377482480925834,0.015311548,5.963124646038691,0.012643537203070092,6.721895699151797,0.014152223166111654,5.13132793043953,0.011617683142789064,1.5905677687122677,0.01830999678180399
63203294,2128469007448159232,15.1467,1.7403110551395813,0.028873855,15.89830629890408,0.010232946532601622,16.673486991764115,0.010720978069456991,15.046354671805453,0.010247986418827466,1.6271325199586628,0.014831068619834848
63365721,2126373303927596160,14.8953,3.007651654159825,0.029612366,15.865658483605584,0.010780274591373146,16.887624644578953,0.012258794691876431,14.865296149358288,0.010528355855348434,2.0223282952206674,0.016159341704241156
162689341,1424011082893734272,12.423,1.7206405271840872,0.010691544,12.783763411270513,0.01010455429369688,13.065649697202858,0.010207842138631174,12.338695006639204,0.010103932305764644,0.7269547905636529,0.01436278138685849
25346878,1847742385838236416,7.36323,5.482852224054992,0.018948369,7.93931123078506,0.011281422357891323,8.426153950882927,0.012000945117990266,7.288438636796451,0.010737153100200469,1.1377151140864763,0.016103078600757027
98591691,3582706794559052160,13.3793,2.475767539477903,0.021231174,13.922633387392608,0.010107968259542258,14.404873495776165,0.010238726791247875,13.283803304403355,0.010089718157947354,1.1210698913728105,0.01437476743507976
271970605,2079749956462030720,12.7834,1.0354629500839763,0.011829109,12.994417362494893,0.011697254113830779,13.233710121951688,0.012655796621310013,12.59022508366222,0.010994300144211828,0.6434852382894688,0.016764361717076442
62483237,6598814657249555328,9.3636,23.6024646497582,0.014479683,10.07847,0.010003530770259972,10.73707,0.010031407499933111,9.301918,0.010013366464270795,1.435152,0.014173801338296557
151825527,5396580575830873728,11.6739,14.963889748019474,0.015460635,12.724129,0.010005890636665453,13.819696,0.010092649445553407,11.680025,0.010025886918455101,2.1396713,0.014226031819607275
389315309,6160221740968692992,8.12,23.45293315312401,0.020540977,8.670022,0.01000087427333314,9.103575,0.010004655241048448,8.0641985,0.010003084079026845,1.0393763,0.014147608193059297
376938120,2580505553613124992,14.4498,3.7329789311800226,0.040881466,15.421378307452411,0.015026802381256685,16.458860937981388,0.017792266845805677,14.415366752965108,0.01319569386020492,2.043494585016281,0.022151548387519225
27990682,2086833663201784704,14.6239,1.8397230139809913,0.018978653,15.19378713430109,0.010564496727959224,15.755771455728379,0.011024966176751057,14.4926489076088,0.010388202874442693,1.2631225481195818,0.015148090247918522
138569990,2052185062520374272,13.364,1.4082814692961079,0.011824514,13.666736535561178,0.011809533975575374,13.962518018545374,0.012823563982377374,13.204668586749726,0.011063234927421877,0.7578496317956483,0.0169363207418097
158218178,2105491997566014336,15.435,0.8917143794014583,0.029073518,15.900188251573022,0.010941392342458589,16.30415257043874,0.012381109370248162,15.328053858271875,0.010877631345445612,0.9760983121668669,0.01648073823969872
159642390,2129164173675031936,13.4322,1.9715344561044712,0.011627085,13.896967360369299,0.010234773537936852,14.2860260508112,0.010402305956909219,13.345341308311175,0.010143848993508328,0.9406847125000253,0.014529474925965114
356000102,1220404653534258816,3.0741,13.520057317949881,0.10230984,3.7557627977193975,0.010024070870363277,4.4166309419706415,0.010665013887560108,3.002602511098511,0.01021218359518341,1.4140285308721308,0.014765880095801369
161314759,6515731817739456256,5.4746,30.214049984196556,0.029759329,5.8873706,0.010006230974372846,6.1899242,0.010029100335559595,5.418404,0.010081577748427831,0.77152014,0.014220445261605446
61125572,3886688327612984704,6.4738,31.45088861108033,0.022583758,6.884684,0.010002862478088095,7.1716433,0.010009486625463365,6.425663,0.010059880323642068,0.74598026,0.01419123020147763
428820090,6253186686054822784,9.8125,14.806887033827673,0.018753191,10.422918,0.010006398788135756,10.937149,0.010042757113985147,9.751412,0.010020908108607339,1.1857367,0.014187162146520058
121121775,2100408508633587712,12.0699,2.2084720697862905,0.009218365,12.515587096650863,0.011070575745127053,12.873137852780946,0.011725912394113804,11.98173099230337,0.010632711733391332,0.8914068204775751,0.01582882119046865
158487028,2130318420364920192,14.7676,1.1445492582483396,0.020161746,15.206904924946226,0.010085143032410331,15.567458973125623,0.010283949540559504,14.68201488440219,0.010101248972894487,0.8854443887234358,0.014415091014807225
299089587,2133344104564365184,14.7606,3.7614086562693303,0.025358912,15.714203830492277,0.010052309580547336,16.679280921613767,0.010831491496432366,14.747370754321866,0.010136252636945689,1.931910467291902,0.014834582082326252
299218776,2133124511477266176,13.9901,0.9356847240036565,0.015152755,14.395315752650978,0.010790660863770339,14.760050723898962,0.011314637624090726,13.868279300774939,0.010561219524100529,0.8917712231240227,0.015477738284411312
102734241,2034047656176989952,12.6396,31.213082954922914,0.0149196135,13.930839,0.010009880646323317,15.517993,0.010660107662151959,12.706723,0.010039599909572252,2.8112698,0.0146434784703961
124573851,3777506754255516800,10.1755,7.049142852414516,0.013963201,10.632698312530406,0.010028612421536149,10.984556685875116,0.010055167413550142,10.114759055868706,0.010021300535624477,0.86979793000641,0.01419622682757035
43647325,3211188618762023424,10.4408,4.967857283399812,0.016007457,10.791317222591646,0.010944430177630984,11.077252107777984,0.011489562744243263,10.335590799881468,0.010541217011785915,0.741661307896514,0.015592540144038993
370736259,4285073581136130560,14.5448,1.2522166677933566,0.046141133,14.652537667099589,0.022393747204335786,15.09268453160176,0.027691489641702996,14.062356235642152,0.018071875202732457,1.0303277959596076,0.033066769904538315
309808219,1594127865540229888,7.8477,14.195548114221504,0.019055028,8.290712334564137,0.010001124548722998,8.613371961005408,0.010010028868640603,7.794824360910364,0.010003500715752102,0.8185475500950432,0.014151703237457711
437430894,6248534171318085376,6.675,30.600699970911762,0.089798965,7.1067142,0.010001304153947775,7.4139905,0.010012341959535346,6.628072,0.010004796744262027,0.7859187,0.01415425552293967
352402781,6427244702486210816,5.4781,55.78268255731051,0.024518905,5.915461,0.01000290633284744,6.2393026,0.010017922616973152,5.418191,0.010047306270031524,0.8211117,0.01418827462531921
273238089,2078849112841866624,14.5519,0.6521453025111332,0.019766405,14.544512492734551,0.044480830847565794,14.768862131457567,0.05598407428672194,14.136631723980546,0.03390528346740428,0.6322303074770212,0.06545062887968486
352013607,2106494580370491392,15.167,0.6917822165851328,0.023300182,15.522595406414627,0.015082686884298816,15.860074208146333,0.01767675656423159,15.020625404788614,0.013166078024398368,0.8394493033577204,0.022041173588891547
158789380,2127179245948119424,13.5519,2.322084960542247,0.012505019,14.087380211635475,0.01011100756327737,14.546566512115014,0.01023042804160328,13.47181796470633,0.01007744594759799,1.074747947408683,0.014360242851051716
63293562,2128298617506651904,12.7328,1.2968514203346269,0.010081156,13.043859404545898,0.010271870054868744,13.301193167750304,0.010452368675288022,12.634557084635658,0.010158677068511564,0.666635983114646,0.014575689716320287
27187218,2135044568018500096,12.8474,1.1733209668852749,0.0098526385,13.15323190260164,0.010595284252846,13.406054093037824,0.010967290662667047,12.747091794210856,0.010346403790388713,0.6589614988269673,0.015077451239290867
27987264,2086629463276947456,13.1287,3.256792799822663,0.02531415,13.71773319257246,0.010514804138471435,14.233267362430425,0.010839131305956049,13.01887661524104,0.010301469789549041,1.2143901471893868,0.014953496156175253
423275733,5674618444832114304,12.3368,1.437238996228652,0.014470902,12.652187361935875,0.010692989619316494,12.942737071812099,0.011120657736077639,12.200495385526274,0.010401123250595782,0.7422412862858256,0.015226700015337125
260708537,5482827676662168832,9.36854,65.74199700383623,0.012851879,10.532771,0.01000606188828391,11.832445,0.010057657705903143,9.404608,0.010011961291767627,2.4278374,0.014191400474828628
442623945,6011522757643074304,10.3965,6.512079586813699,0.028916046,11.197301823902748,0.016474319600203582,11.99789967370159,0.04185865475531377,10.279188124561113,0.03439245992575646,1.7187115491404754,0.05417553209401193
144132551,955758320761687680,7.2334,21.3269058194264,0.028470334,7.711583,0.010002688557182652,8.068725,0.010019541338326571,7.1838646,0.01002939619679129,0.88486004,0.014176741399300708
399722652,2534388703049641472,11.8333,3.859542038713384,0.01508795,12.290984728216808,0.01004031870155438,12.661881141537693,0.010070026044122046,11.759671743877947,0.010030175442867844,0.9022099976597479,0.01421301670807452
37348844,2911987212510959232,13.605,3.9077934898542495,0.1759164,14.305141213039796,0.010365628951022504,14.643717586141795,0.014938309159050393,13.34003975472806,0.011797522504653995,1.3036776314137337,0.019035089119286686
4918918,796185407950360192,10.7818,35.01698512604358,0.028177034,11.943314,0.01001294719160545,13.247769,0.01013030064822276,10.8112335,0.010039691275325089,2.4365358,0.014262481976403027
270525576,2077819763799736192,14.3864,1.010639307631994,0.020742403,14.77552665528682,0.01221438501150329,15.12173595386235,0.01352426810208682,14.260968975873178,0.011362395012860967,0.8607677779891721,0.01766380050061172
171510762,2075377679763353984,11.9223,3.2970791947139633,0.01003286,12.317860865605937,0.011004893471954559,12.651219354039478,0.011617181535660586,11.818215998532189,0.010592424723641945,0.8330033555072903,0.015721271206824032
138216186,2053235577156249088,13.3733,1.1932830610790217,0.012329578,13.736244020174173,0.011124289473146896,14.071807736647049,0.011812128349562375,13.223257859166777,0.01065414698863415,0.8485497474802703,0.01590714381031231
159381747,2126865575897687168,13.625,0.8899844110269416,0.012873835,13.915618251347356,0.016335818668972726,14.13869011577953,0.020599380534976744,13.432346040612916,0.015674736549016154,0.7063436751666127,0.025884973330213064
273499989,2078648211455026432,13.9449,1.7291235786384769,0.015718995,14.331060597581658,0.010488059048781159,14.739123146738685,0.010831283935902871,13.755105664100883,0.010300339624612558,0.9840170826378004,0.0149470300756542
