GaiaDR3_ID,st_age,st_ageerr1,st_ageerr2,st_ageerr,st_age_norm,st_ageerr_norm
2129158435598210816,4.17,2.94,-2.43,2.685,-0.014075610157330175,1.1113197864900395
2129158710476149376,3.8,2.18,-2.04,2.1100000000000003,-0.16721837403119041,0.8733276534428245
2129162283888866688,2.4,0.727,-0.685,0.706,-0.7466774805809316,0.2922129494457981
2129164173675031936,3.89,3.4,-2.14,2.77,-0.12996743146727835,1.1465012322448453
2129192692257862912,4.47,6.03,-2.68,4.355,0.11009419838904289,1.8025317207315168
2129215369685086080,4.37,3.93,-2.55,3.24,0.06870426220691865,1.34103393230083
2129241586165440768,4.57,6.27,-2.7,4.484999999999999,0.1514841345711675,1.856338637768278
2129250313538148736,4.57,5.85,-2.89,4.37,0.1514841345711675,1.8087402111588353
2129254333627658112,4.37,5.89,-2.71,4.3,0.06870426220691865,1.7797672558313482
2129295049918456960,3.39,1.6,-1.62,1.61,-0.33691711237790023,0.6663779725322025
2129311576952316544,1.82,0.535,-0.44,0.48750000000000004,-0.9867391104372529,0.20177593888785636
2129330577887487744,1.95,4.12,-0.63,2.375,-0.9329321934004913,0.983010984325454
2129357580341124608,1.7,0.556,-0.459,0.5075000000000001,-1.0364070338558022,0.21005392612428125
2129369095153280000,6.17,1.89,-3.22,2.555,0.8137231134851574,1.0575128694532778
2129398988126072960,3.63,6.3,-2.03,4.165,-0.23758126554080183,1.7238908419854804
2129464546506876928,4.07,1.0,-1.46,1.23,-0.05546554633945441,0.5090962150401298
2129467364005869184,2.82,0.931,-1.1,1.0155,-0.5728397486160093,0.42031480192947307
2129495057954829952,4.27,0.8,-0.76,0.78,0.027314326024794056,0.3228415022205702
2129500383713365248,3.89,2.9,-2.15,2.525,-0.12996743146727835,1.0450958885986406
2129503235571760128,3.47,1.94,-1.78,1.8599999999999999,-0.3038051634322007,0.7698528129875134
2129512821938786176,4.7,1.8,-1.6,1.7000000000000002,0.20529105160792913,0.7036289150961145
2129527974583414400,3.16,1.4,-1.49,1.4449999999999998,-0.43211396559678633,0.5980845778316972
2129531822874416640,5.01,6.18,-3.22,4.7,0.33359985377251455,1.9453270005598458
2129550445852902656,6.84,0.9,-1.04,0.97,1.0910356859053907,0.40148238096660643
2129558760909448064,2.63,1.47,-1.06,1.2650000000000001,-0.6514806273620456,0.5235826927038735
2129576559253685632,2.75,6.28,-1.3,3.79,-0.6018127039434963,1.568678581302514
2129703552846891136,3.47,1.67,-1.72,1.6949999999999998,-0.3038051634322007,0.7015594182870082
2129725749238044928,4.57,6.19,-2.84,4.515000000000001,0.1514841345711675,1.868755618622916
2129753580626548736,6.17,1.93,-3.25,2.59,0.8137231134851574,1.0719993471170213
2129753610686818176,3.16,1.3,-1.55,1.425,-0.43211396559678633,0.5898065905952724
2129754847637288192,6.31,1.3,-1.86,1.58,0.8716690241401314,0.6539609916775652
2129755573491351040,4.27,4.96,-2.66,3.81,0.027314326024794056,1.5769565685389388
2129755779649780224,4.79,5.71,-3.06,4.385,0.24254199417184102,1.8149487015861538
2129758940745727488,4.79,6.2,-2.91,4.555,0.24254199417184102,1.8853115930957653
2129771615189858816,4.57,5.13,-2.82,3.9749999999999996,0.1514841345711675,1.645249963239444
2129776636010852224,4.07,4.56,-2.41,3.485,-0.05546554633945441,1.4424392759470346
2129811201907123840,4.07,2.89,-2.27,2.58,-0.05546554633945441,1.067860353498809
2129820582115829504,4.07,2.96,-2.36,2.66,-0.05546554633945441,1.1009723024445086
2129838139942109440,5.01,1.46,-1.9,1.68,0.33359985377251455,0.6953509278596895
2129847554510913536,4.27,2.88,-2.5,2.69,0.027314326024794056,1.1133892832991457
2129858412187969024,3.8,2.41,-2.11,2.26,-0.16721837403119041,0.9354125577160108
2129861435845006208,4.37,6.37,-2.54,4.455,0.06870426220691865,1.8439216569136412
2129877825440176512,3.72,2.42,-1.99,2.205,-0.20033032297688977,0.9126480928158426
2129894833511828864,2.45,1.66,-0.934,1.297,-0.7259825124898693,0.5368274722821531
2129928884010551936,3.72,5.26,-2.08,3.67,-0.20033032297688977,1.5190106578839646
2129939398090453504,4.79,5.86,-2.92,4.390000000000001,0.24254199417184102,1.8170181983952605
2129942765344872320,5.37,6.24,-3.54,4.890000000000001,0.4826036240281624,2.023967879305882
2130024026126714880,2.29,1.64,-0.852,1.246,-0.7922064103812685,0.5157186048292698
2130026255211751808,2.88,0.55,-0.952,0.751,-0.5480057869067346,0.3108384207277541
2130033097097486336,2.82,1.78,-1.32,1.55,-0.5728397486160093,0.6415440108229279
2130040450081573376,4.47,6.32,-2.76,4.54,0.11009419838904289,1.8791031026684468
2130115281293911552,4.57,5.18,-2.84,4.01,0.1514841345711675,1.6597364409031874
2130124528361197952,3.72,1.93,-2.01,1.9699999999999998,-0.20033032297688977,0.8153817427878501
2130131297229656832,3.98,1.14,-1.7,1.42,-0.09271648890336648,0.5877370937861661
2130136176312202624,4.68,6.7,-2.9,4.8,0.19701306437150407,1.9867169367419701
2130168405747219072,4.68,5.96,-2.95,4.455,0.19701306437150407,1.8439216569136412
2130211080541825024,3.55,1.68,-1.8,1.74,-0.27069321448650135,0.7201848895689642
2130236678547566976,4.37,2.51,-2.49,2.5,0.06870426220691865,1.0347484045531095
2130243550494676480,6.76,4.0,-4.14,4.07,1.0579237369596912,1.6845704026124624
2130269320298515712,4.57,4.06,-2.8,3.4299999999999997,0.1514841345711675,1.419674811046866
2130282789316404736,4.27,2.3,-2.4,2.3499999999999996,0.027314326024794056,0.9726635002799228
2130309796070517888,4.07,3.64,-2.38,3.01,-0.05546554633945441,1.2458370790819437
2130318420364920192,4.37,3.8,-2.66,3.23,0.06870426220691865,1.3368949386826174
2130321925058256384,3.39,1.5,-1.69,1.595,-0.33691711237790023,0.6601694821048838
2130322955850385280,3.55,2.9,-1.87,2.385,-0.27069321448650135,0.9871499779436663
2130326460543631360,4.37,3.2,-2.45,2.825,0.06870426220691865,1.1692656971450137
2130368310704421120,4.27,1.62,-1.57,1.5950000000000002,0.027314326024794056,0.6601694821048839
2130376453962481024,3.02,1.13,-1.3,1.2149999999999999,-0.4900598762517605,0.5028877246128112
2130383394629702400,4.68,5.49,-2.93,4.21,0.19701306437150407,1.7425163132674364
2130389785541178752,4.57,6.44,-2.85,4.6450000000000005,0.1514841345711675,1.9225625356596776
2130393938771375104,3.55,0.86,-1.32,1.09,-0.27069321448650135,0.45115030438515574
2130397585201614080,1.48,0.724,-0.367,0.5455,-1.127464893456476,0.2257821018734885
2130405728459739520,4.57,5.83,-2.71,4.27,0.1514841345711675,1.7673502749767107
2130427821771278976,4.57,6.05,-2.92,4.484999999999999,0.1514841345711675,1.856338637768278
2130434384481265408,3.89,2.6,-2.16,2.38,-0.12996743146727835,0.9850804811345601
2130544262626885120,4.79,6.59,-3.01,4.8,0.24254199417184102,1.9867169367419701
2130550520397270016,4.9,6.27,-2.98,4.625,0.288070923972178,1.9142845484232525
2130552994298492288,3.98,4.95,-2.26,3.605,-0.09271648890336648,1.492107199365584
2130628757521503104,4.27,6.06,-2.48,4.27,0.027314326024794056,1.7673502749767107
2130633430445267584,4.9,5.92,-2.96,4.4399999999999995,0.288070923972178,1.8377131664863222
2130637038217686784,3.63,1.68,-1.86,1.77,-0.23758126554080183,0.7326018704236015
2130652843697474816,1.26,0.33,-0.18,0.255,-1.2185227530571496,0.10554433726441717
2130676478898097792,4.68,6.16,-2.91,4.535,0.19701306437150407,1.8770336058593406
2130684695176129536,4.9,5.87,-2.75,4.3100000000000005,0.288070923972178,1.783906249449561
2130695518492411904,4.27,4.73,-2.56,3.6450000000000005,0.027314326024794056,1.5086631738384337
2130762107666059136,4.27,4.71,-2.59,3.65,0.027314326024794056,1.5107326706475397
2130770766319922560,3.8,2.06,-2.06,2.06,-0.16721837403119041,0.8526326853517622
2130777191591084032,4.27,5.53,-2.64,4.085,0.027314326024794056,1.690778893039781
2130782895307640192,4.47,4.7,-2.78,3.74,0.11009419838904289,1.5479836132114517
2130815021663398144,4.79,5.83,-3.08,4.455,0.24254199417184102,1.8439216569136412
2130825020347168512,4.37,6.03,-2.65,4.34,0.06870426220691865,1.796323230304198
2130857627739052928,4.9,6.1,-3.01,4.555,0.288070923972178,1.8853115930957653
2130861785267379456,2.95,4.34,-1.4,2.87,-0.5190328315792475,1.1878911684269697
2130866904868424320,3.24,6.01,-1.7,3.855,-0.39900201665108675,1.5955820398208949
2130882023153533184,4.57,6.0,-2.72,4.36,0.1514841345711675,1.804601217540623
2130911435088877056,4.37,6.4,-2.72,4.5600000000000005,0.06870426220691865,1.8873810899048717
2130920471701096576,5.25,2.6,-3.02,2.81,0.4329357006096131,1.163057206717695
2130932428889277824,3.89,5.55,-2.23,3.8899999999999997,-0.12996743146727835,1.610068517484638
2130951464184187392,4.37,3.54,-2.6,3.0700000000000003,0.06870426220691865,1.2706710407912185
2130959744881558272,5.3,1.4,-1.4,1.4,0.45363066870067525,0.5794591065497413
2130968334816264576,1.66,0.4,-0.32,0.36,-1.052963008328652,0.14900377025564776
2130969262529165184,4.68,3.12,-2.89,3.005,0.19701306437150407,1.2437675822728376
2130969503047357952,3.63,2.92,-1.96,2.44,-0.23758126554080183,1.0099144428438347
2130976787311412352,4.27,5.5,-2.61,4.055,0.027314326024794056,1.6783619121851434
2130979570450326912,1.51,0.72,-0.36,0.54,-1.1150479126018387,0.22350565538347167
2130980910480096384,5.5,2.61,-3.3,2.955,0.536410541064924,1.2230726141817754
2130991596358782464,4.27,5.8,-2.65,4.225,0.027314326024794056,1.748724803694755
2131048324286015104,4.27,5.87,-2.53,4.2,0.027314326024794056,1.738377319649224
2131059628640021120,3.8,5.36,-2.2,3.7800000000000002,-0.16721837403119041,1.5645395876843016
2131136491375075328,4.27,2.0,-2.48,2.24,0.027314326024794056,0.9271345704795861
2131151094264000640,4.57,6.55,-2.88,4.715,0.1514841345711675,1.9515354909871643
2131169545443676032,4.37,2.14,-0.12,1.1300000000000001,0.06870426220691865,0.46770627885800553
2131173187575866496,2.75,0.46,-0.8,0.63,-0.6018127039434963,0.2607565979473836
2131178238457347712,4.68,5.87,-2.93,4.4,0.19701306437150407,1.8211571920134728
2131181055955983232,7.76,4.65,-4.9,4.775,1.4718230987809349,1.9763694526964393
2131184938606509952,2.88,1.36,-1.56,1.46,-0.5480057869067346,0.6042930682590159
2131213903865285760,1.58,0.36,-0.27,0.315,-1.0860749572743515,0.1303782989736918
2131216137248338304,8.42,,,,1.744996677582956,
2131228815991876736,4.07,3.53,-2.38,2.955,-0.05546554633945441,1.2230726141817754
2131232114526859520,3.8,4.89,-2.1,3.495,-0.16721837403119041,1.4465782695652472
2131238230560301440,3.89,6.02,-2.1,4.06,-0.12996743146727835,1.6804314089942496
2131252627290713472,3.09,0.55,-1.03,0.79,-0.4610869209242735,0.3269804958387826
2131294885469721984,4.37,5.16,-2.67,3.915,0.06870426220691865,1.6204160015301694
2131318426189833728,4.47,2.76,-2.41,2.585,0.11009419838904289,1.069929850307915
2131432706679279104,3.02,2.64,-1.3,1.9700000000000002,-0.4900598762517605,0.8153817427878504
2131494313689868416,6.43,0.64,-0.61,0.625,0.9213369475586807,0.25868710113827736
2131495378841740800,4.9,3.87,-0.56,2.215,0.288070923972178,0.9167870864340549
2131496856310537984,7.94,1.5,-2.47,1.985,1.5463249839087592,0.821590233215169
2131505514964760832,3.98,1.41,-1.89,1.65,-0.09271648890336648,0.6829339470050522
2131523450748131456,4.27,5.87,-2.61,4.24,0.027314326024794056,1.7549332941220737
2131523553827356544,3.8,4.77,-2.1,3.4349999999999996,-0.16721837403119041,1.4217443078559722
2131530769372738560,4.47,4.08,-2.7,3.39,0.11009419838904289,1.4031188365740164
2131541867567734528,4.17,6.42,-2.52,4.47,-0.014075610157330175,1.8501301473409595
2131593269736776576,3.02,1.17,-1.3,1.2349999999999999,-0.4900598762517605,0.511165711849236
2131593785132997632,6.68,,,,1.0248117880139915,
2131621272922307968,4.07,2.97,-2.4,2.685,-0.05546554633945441,1.1113197864900395
2131625808407771520,4.9,6.35,-3.07,4.71,0.288070923972178,1.949465994178058
2131628282308860288,7.08,1.8,-2.82,2.31,1.1903715327424893,0.9561075258070731
2131635154256753408,4.27,5.92,-2.46,4.1899999999999995,0.027314326024794056,1.7342383260310112
2131643641112197888,4.47,6.15,-2.74,4.445,0.11009419838904289,1.8397826632954288
2131677584235170048,5.62,3.23,-3.11,3.17,0.5860784644834733,1.3120609769733427
2131701365472538112,4.17,2.86,-2.2,2.5300000000000002,-0.014075610157330175,1.047165385407747
2131709921047710336,5.9,1.2,-1.2,1.2,0.7019702857934217,0.49667923418549254
2131729780976557952,4.9,3.32,-2.78,3.05,0.288070923972178,1.2623930535547934
2131736137528127744,1.78,0.919,-0.493,0.706,-1.0032950849101028,0.2922129494457981
2131748472674257280,3.16,1.21,-1.44,1.325,-0.43211396559678633,0.548416654413148
2131799084568477056,1.9,0.5,-0.4,0.45,-0.9536271614915536,0.18625471281955971
2131804165512770176,4.47,5.91,-2.79,4.35,0.11009419838904289,1.8004622239224104
2131804479047342336,4.57,5.85,-2.87,4.359999999999999,0.1514841345711675,1.8046012175406227
2131815577243101696,4.37,6.1,-2.63,4.365,0.06870426220691865,1.8066707143497291
2131859244171951616,2.69,0.36,-0.678,0.519,-0.6266466656527709,0.21481376878522554
2131860859079970176,4.27,5.7,-2.63,4.165,0.027314326024794056,1.7238908419854804
2131884640317332608,3.89,6.27,-2.25,4.26,-0.12996743146727835,1.7632112813584984
2131896494426821760,4.37,5.54,-2.7,4.12,0.06870426220691865,1.7052653707035244
2131901682747346432,4.17,4.07,-2.49,3.2800000000000002,-0.014075610157330175,1.3575899067736796
2131910341401451264,3.98,4.07,-2.31,3.1900000000000004,-0.09271648890336648,1.3203389642097678
2131920370147385472,3.89,2.58,-2.12,2.35,-0.12996743146727835,0.9726635002799229
2131965454422070784,4.47,6.7,-2.8,4.75,0.11009419838904289,1.966021968650908
2131968065762170624,5.62,5.65,-3.3,4.475,0.5860784644834733,1.8521996441500657
2131968890395913344,4.47,5.91,-2.63,4.27,0.11009419838904289,1.7673502749767107
2132001463427986688,4.17,2.24,-2.28,2.26,-0.014075610157330175,0.9354125577160108
2132007888699166848,3.89,6.0,-2.36,4.18,-0.12996743146727835,1.730099332412799
2132009744125068416,3.89,4.28,-2.23,3.255,-0.12996743146727835,1.3472424227281485
2132028912560212096,3.98,6.11,-2.25,4.18,-0.09271648890336648,1.730099332412799
2132069598789224960,4.68,5.37,-2.96,4.165,0.19701306437150407,1.7238908419854804
2132086400701217792,7.47,,,,1.3517922838527743,
2132114850564827008,4.27,3.13,-2.48,2.8049999999999997,0.027314326024794056,1.1609877099085888
2132127666747169024,4.68,6.11,-2.85,4.48,0.19701306437150407,1.8542691409591723
2132152474478407040,2.14,4.2,-0.786,2.4930000000000003,-0.854291314654455,1.0318511090203608
2132152916856093952,4.5,1.5,-1.5,1.5,0.1225111792436803,0.6208490427318657
2132155017099178624,10.6,1.5,-1.3,1.4,2.6472972863532673,0.5794591065497413
2132156632006693504,3.89,3.11,-2.17,2.6399999999999997,-0.12996743146727835,1.0926943152080835
2132161785967577728,3.31,5.36,-1.74,3.5500000000000003,-0.37002906132359975,1.4693427344654155
2132177282208543872,4.27,4.6,-2.6,3.5999999999999996,0.027314326024794056,1.4900377025564775
2132178725317511936,2.57,0.35,-0.4,0.375,-0.6763145890713202,0.15521226068296642
2132214871762396160,4.37,4.22,-2.57,3.3949999999999996,0.06870426220691865,1.4051883333831225
2132314858600815488,5.5,5.7,-3.4,4.55,0.536410541064924,1.8832420962866592
2132325200882204544,5.5,1.9,-3.01,2.455,0.536410541064924,1.0161229332711534
2132623993168462464,6.0,4.0,-4.0,4.0,0.743360221975546,1.655597447284975
2132628489996257920,0.21,0.045,-0.045,0.045,-1.6531170829694555,0.01862547128195597
2132652065075227648,3.89,6.13,-2.24,4.1850000000000005,-0.12996743146727835,1.7321688292219055
2132657390834750976,4.68,5.6,-3.03,4.3149999999999995,0.19701306437150407,1.7859757462586667
2132666633603904256,2.0,1.29,-0.725,1.0075,-0.9122372253094292,0.41700360703490313
2132678625152847232,4.47,5.46,-2.8,4.13,0.11009419838904289,1.7094043643217367
2132681339572129536,4.27,5.46,-2.6,4.03,0.027314326024794056,1.6680144281396125
2132686356093801472,3.16,0.62,-1.1,0.8600000000000001,-0.43211396559678633,0.3559534511662697
2132699137916968576,3.2,7.5,-0.4,3.95,-0.41555799112393654,1.634902479193913
2132709613336959744,3.63,0.82,-0.69,0.7549999999999999,-0.23758126554080183,0.312494018175039
2132768956905956352,0.212,0.031,-0.031,0.031,-1.652289284245813,0.012830880216458557
2132808608042844160,3.31,1.45,-1.62,1.5350000000000001,-0.37002906132359975,0.6353355203956093
2132885161540029952,3.8,0.8,-0.8,0.8,-0.16721837403119041,0.33111948945699504
2132939037609090816,3.47,1.89,-1.79,1.8399999999999999,-0.3038051634322007,0.7615748257510885
2132984426823383168,3.55,3.85,-1.93,2.89,-0.27069321448650135,1.1961691556633947
2133022669212268800,4.47,2.58,-2.42,2.5,0.11009419838904289,1.0347484045531095
2133035966431029376,4.57,4.72,-2.77,3.745,0.1514841345711675,1.550053110020558
2133044040969963776,4.47,6.05,-2.84,4.445,0.11009419838904289,1.8397826632954288
2133056376115838080,4.57,3.8,-2.8,3.3,0.1514841345711675,1.3658678940101043
2133108190601426176,4.07,2.81,-2.27,2.54,-0.05546554633945441,1.0513043790259593
2133127363335546112,5.75,1.4,-2.33,1.865,0.639885381520235,0.7719223097966197
2133132276778226176,4.17,4.03,-2.41,3.22,-0.014075610157330175,1.332755945064405
2133138942567823744,3.47,1.22,-1.4,1.31,-0.3038051634322007,0.5422081639858294
2133140076439141376,4.79,4.42,-3.06,3.74,0.24254199417184102,1.5479836132114517
2133150418720312832,3.8,2.06,-2.04,2.05,-0.16721837403119041,0.8484936917335497
2133173542823321344,4.9,6.66,-3.13,4.895,0.288070923972178,2.026037376114988
2133178765503484160,3.39,0.85,-1.19,1.02,-0.33691711237790023,0.4221773490576687
2133196151531241216,4.365,0.899,-0.899,0.899,0.06663476539781248,0.3720955262772982
2133215461704521088,4.79,5.98,-2.95,4.465,0.24254199417184102,1.8480606505318533
2133242846415831936,5.89,2.49,-3.35,2.92,0.697831292175209,1.2085861365180317
2133249099888182912,5.01,5.63,-2.95,4.29,0.33359985377251455,1.7756282622131359
2133250405558238976,4.27,5.15,-2.57,3.8600000000000003,0.027314326024794056,1.597651536630001
2133259510888931456,2.63,3.31,-1.17,2.24,-0.6514806273620456,0.9271345704795861
2133263737136893696,1.45,0.712,-0.329,0.5205,-1.1398818743111132,0.21543461782795736
2133285383772329344,2.69,0.865,-1.0,0.9325,-0.6266466656527709,0.38596115489830984
2133309160710350336,4.47,1.92,-2.34,2.13,0.11009419838904289,0.8816056406792492
2133344791759137152,3.39,2.42,-1.68,2.05,-0.33691711237790023,0.8484936917335497
2133364308090816768,4.07,3.22,-2.34,2.7800000000000002,-0.05546554633945441,1.150640225863058
2133369840008452224,6.89,,,,1.1117306539964529,
2133394407221680256,4.37,5.75,-2.57,4.16,0.06870426220691865,1.7218213451763742
2133404474624835840,5.01,1.56,-2.21,1.885,0.33359985377251455,0.7802002970330445
2133476080319167104,3.98,5.18,-2.34,3.76,-0.09271648890336648,1.5562616004478764
2133584309198180736,6.92,1.3,-2.36,1.83,1.1241476348510901,0.7574358321328761
2133609705341815680,3.02,1.57,-1.36,1.465,-0.4900598762517605,0.6063625650681221
2133611659549905024,2.69,0.5,-0.901,0.7005,-0.6266466656527709,0.2899365029557813
2133767931937168512,5.89,3.34,-3.37,3.355,0.697831292175209,1.388632358910273
2134719834131370496,3.47,1.87,-1.73,1.8,-0.3038051634322007,0.7450188512782389
2134725915805229952,4.37,5.89,-2.67,4.279999999999999,0.06870426220691865,1.771489268594923
2134726877877965568,4.37,4.19,-2.59,3.39,0.06870426220691865,1.4031188365740164
2134766460297292032,4.68,6.24,-2.99,4.615,0.19701306437150407,1.9101455548050401
2134776218463088896,4.17,2.58,-2.41,2.495,-0.014075610157330175,1.0326789077440033
2134798444914611712,4.9,1.4,-0.78,1.0899999999999999,0.288070923972178,0.4511503043851557
2134804977563800064,3.09,1.01,-1.32,1.165,-0.4610869209242735,0.48219275652174903
2134808963293894912,4.47,5.86,-2.73,4.295,0.11009419838904289,1.777697759022242
2134833427427670016,3.63,2.22,-1.95,2.085,-0.23758126554080183,0.8629801693972933
2134837069559538176,4.37,5.94,-2.6,4.2700000000000005,0.06870426220691865,1.7673502749767112
2134850847813263360,3.7,1.5,-3.6,2.55,-0.20860831021331466,1.0554433726441717
2134886100904948608,1.58,0.664,-0.329,0.49650000000000005,-1.0860749572743515,0.20550103314424756
2134893660047959040,3.24,0.857,-1.28,1.0685,-0.39900201665108675,0.44225146810599897
2134894690840101376,5.01,5.06,-3.23,4.145,0.33359985377251455,1.7156128547490552
2134907747540447232,3.55,6.59,-2.0,4.295,-0.27069321448650135,1.777697759022242
2134932314753757312,1.48,0.644,-0.3,0.472,-1.127464893456476,0.19536049877962705
2134934273258874240,3.47,1.7,-1.75,1.725,-0.3038051634322007,0.7139763991416456
2134950078738454016,3.24,2.73,-1.61,2.17,-0.39900201665108675,0.898161615152099
2135002576119495936,2.04,0.576,-0.586,0.581,-0.8956812508365793,0.2404755292181426
2135008387213331456,4.47,4.89,-2.8,3.8449999999999998,0.11009419838904289,1.5914430462026823
2135044568018500096,2.34,0.669,-0.774,0.7215,-0.7715114422902063,0.2986283895540274
2135071712211140608,3.55,2.25,-1.88,2.065,-0.27069321448650135,0.8547021821608684
2135124213891990912,4.68,6.06,-2.76,4.41,0.19701306437150407,1.8252961856316852
2135175478621290624,3.8,2.97,-2.07,2.52,-0.16721837403119041,1.0430263917895344
2135184068555793024,3.72,2.0,-2.02,2.01,-0.20033032297688977,0.8319377172606999
2135220283720198528,4.17,6.16,-2.4,4.28,-0.014075610157330175,1.7714892685949235
2135239112857020032,5.13,5.8,-3.32,4.56,0.38326777719106386,1.8873810899048715
2135251791600414336,3.98,3.8,-2.31,3.0549999999999997,-0.09271648890336648,1.2644625503638995
2135275362382289280,0.3,2.3,-2.3,2.3,-1.6158661404055437,0.9519685321888606
2135275362382289280,0.7,0.5,-0.5,0.5,-1.450306395677046,0.20694968091062188
2135280378903961984,3.24,1.8,-1.51,1.655,-0.39900201665108675,0.6850034438141585
2135301338343246848,2.14,1.2,-0.699,0.9495,-0.854291314654455,0.39299744404927095
2135301441422463360,4.27,5.85,-2.52,4.185,0.027314326024794056,1.732168829221905
2135314184585149696,3.8,0.96,-1.26,1.1099999999999999,-0.16721837403119041,0.45942829162158055
2135354424139022592,4.57,6.29,-2.82,4.555,0.1514841345711675,1.8853115930957653
2135356142125982464,4.47,6.27,-2.9,4.585,0.11009419838904289,1.8977285739504026
2135377135926967424,3.72,2.62,-1.96,2.29,-0.20033032297688977,0.9478295385706482
2135398473324811392,4.27,3.25,-2.49,2.87,0.027314326024794056,1.1878911684269697
2135506706499750656,2.95,0.957,-1.21,1.0835,-0.5190328315792475,0.4484599585333176
2135507634212719104,5.62,3.95,-3.44,3.6950000000000003,0.5860784644834733,1.529358141929496
2135550652604184192,4.47,5.63,-2.81,4.22,0.11009419838904289,1.7466553068856487
2135594392551675520,2.57,0.49,-0.48,0.485,-0.6763145890713202,0.20074119048330322
2136027771930903808,2.15,0.32,-0.32,0.32,-0.8501523210362426,0.132447795782798
2136191736602006016,7.4,1.5,-1.0,1.25,1.3228193285252874,0.5173742022765547
2136210874976312192,3.02,1.16,-1.27,1.2149999999999999,-0.4900598762517605,0.5028877246128112
2136216647412563840,4.47,5.8,-2.53,4.165,0.11009419838904289,1.7238908419854804
2136815881249993600,1.9,2.2,-1.3,1.75,-0.9536271614915536,0.7243238831871767
2139082524468869248,0.75,0.55,-0.55,0.55,-1.429611427585984,0.2276446490016841
2139225048663855872,4.37,2.96,-2.52,2.74,0.06870426220691865,1.134084251390208
2139286655674983936,3.72,6.1,-2.06,4.08,-0.20033032297688977,1.6887093962306747
2139300262131379584,4.1,4.3,-2.8,3.55,-0.04304856548481736,1.4693427344654153
2139306790481711232,3.89,3.93,-2.2,3.0650000000000004,-0.12996743146727835,1.2686015439821123
2139316308129355520,4.17,4.68,-2.53,3.6049999999999995,-0.014075610157330175,1.4921071993655837
2143749504651818368,3.55,1.6,-1.84,1.7200000000000002,-0.27069321448650135,0.7119069023325394
2144184945615891712,10.5,1.4,-1.4,1.4,2.605907350171143,0.5794591065497413
2146576589564898688,7.93,2.07,-2.08,2.075,1.5421859902905464,0.8588411757790809
2151078741786155008,8.1,1.5,-1.3,1.4,1.6125488818001579,0.5794591065497413
2154880616774131840,6.2,2.3,-2.3,2.3,0.8261400943397949,0.9519685321888606
2168280502430898944,3.0,,,,-0.4983378634881854,
217334764042444288,4.8,4.1,-4.2,4.15,0.24668098779005337,1.7176823515581618
2185044477033336064,6.3,2.5,-1.8,2.15,0.867530030521919,0.8898836279156741
2188906825165621120,0.29,0.32,-0.19,0.255,-1.620005134023756,0.10554433726441717
2200501793758177152,6.9,1.1,-1.1,1.1,1.1158696476146654,0.4552892980033682
2207199228316679808,10.1,0.05,-0.05,0.05,2.4403476054426454,0.02069496809106219
2216420110788943744,5.0,3.0,-4.0,3.5,0.3294608601543022,1.4486477663743533
2221164434736927360,10.7,,,,2.6886872225353913,
2224458777730383616,2.39,0.45,-0.45,0.45,-0.750816474199144,0.18625471281955971
2226107083103120640,4.82,2.44,-1.29,1.865,0.2549589750264784,0.7719223097966197
2239684947894267392,4.9,1.8,-1.8,1.8,0.288070923972178,0.7450188512782389
2241587416547315584,2.7,0.2,-0.2,0.2,-0.6225076720345585,0.08277987236424876
2241743203599727744,7.3,1.0,-1.0,1.0,1.2814293923431628,0.41389936182124376
2245652826430109184,6.5,2.6,-2.5,2.55,0.9503099028861679,1.0554433726441717
2248126315275354496,8.7,,,,1.860888498892904,
2251459209896210816,6.6,,,,0.9916998390682921,
2253774094189458432,0.8,,,,-1.4089164594949217,
2254929887069708160,7.6,1.8,-2.7,2.25,1.405599200889536,0.9312735640977985
2259354802894412928,1.41,1.22,-1.11,1.165,-1.1564378487839628,0.48219275652174903
2262322556576778752,3.2,1.9,-1.9,1.9,-0.41555799112393654,0.7864087874603631
2263568371970517120,6.7,4.4,-4.4,4.4,1.0330897752504167,1.8211571920134728
2265406171296997888,1.4,0.4,-0.4,0.4,-1.1605768424021754,0.16555974472849752
2265446887586501120,1.7,0.3,-0.3,0.3,-1.0364070338558022,0.12416980854637313
2268372099615724288,1.0,,,,-1.326136587130673,
2270404997834401664,7.8,4.2,-5.2,4.7,1.4883790732537847,1.9453270005598458
2274696151198328960,3.8,2.5,-2.1,2.3,-0.16721837403119041,0.9519685321888606
2275130045974715904,2.7,0.3,-0.3,0.3,-0.6225076720345585,0.12416980854637313
2281778105594488192,5.7,0.8,-0.9,0.8500000000000001,0.6191904134291729,0.35181445754805724
2288221003213039488,1.2,1.5,-0.8,1.15,-1.2433567147664242,0.4759842660944303
2289567870599358080,7.4,5.9,-4.8,5.35,1.3228193285252874,2.2143615857436543
2294170838587572736,4.8,0.7,-0.8,0.75,0.24668098779005337,0.31042452136593285
2296342614570999552,4.5,2.3,-1.5,1.9,0.1225111792436803,0.7864087874603631
2299101254886404608,2.0,1.2,-0.9,1.05,-0.9122372253094292,0.434594329912306
2299246592282070400,0.4,0.53,-0.28,0.405,-1.5744762042234193,0.16762924153760375
2299942278201276288,6.0,3.0,-3.0,3.0,0.743360221975546,1.2416980854637314
2300641567596591488,4.7,5.1,-3.2,4.15,0.20529105160792913,1.7176823515581618
2303332931542914048,1.18,0.98,-0.71,0.845,-1.251634702002849,0.349744960738951
