Gaiadr3_id,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,bp_rp,phot_g_mean_mag,azero_gspphot,ag_gspphot,ebpminrp_gspphot,teff_gspphot,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,pm,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved
6771939433131924096,6771939433131924096,294.30683934453043,0.016670967,-22.204487614279415,0.015076735,1.8018005351538173,0.018797528,0.8737116,12.974145,,,,,13.328015,12.454304,121699.44153391778,25.068113,63710.47611715864,33.584007,82686.9089192016,26.0086,5.901117,5.297447751045028,0.01995985,-2.6000441073156555,0.016993903,-25.936798,1.8398644,1.1626226,1.5421634,,-0.6358151632865099,31
2051947739803854336,2051947739803854336,292.58777362662363,0.010768834,38.52198180969812,0.013136212,1.1247610264647954,0.013676652,0.87146187,14.067142,0.213,0.1783,0.0957,5793.19,14.419452,13.54799,44472.34545140542,7.559688,23315.033426060894,20.59507,30196.89002170901,16.297028,7.611666,-3.5140969017343853,0.0143157365,-6.7519320613073806,0.01667752,-54.44185,3.800735,0.9890257,1.5437931,,59.17739727441579,31
2130377106797534336,2130377106797534336,287.9680986250972,0.020585705,46.470595635180516,0.021621924,1.6481341154702505,0.02277204,1.3162422,15.454608,0.0167,0.0128,0.0067,4524.9263,16.04512,14.728878,12390.916501754138,5.7005887,5216.373861973971,12.55644,10176.700784852681,17.193008,4.9377623,-4.464370195005436,0.026842326,-2.1097148120289906,0.026718823,,,1.0211668,1.4491662,,67.78808802419822,31
4525545299652540672,4525545299652540672,276.81004622207524,0.0064490414,20.52688786440485,0.010526748,5.091624757957564,0.012540101,0.9625435,10.672528,0.1037,0.0849,0.045,5399.5435,11.070696,10.108152,1013760.9494483249,77.504005,509493.28415129223,110.96101,717624.3860811011,107.69848,44.634415,-43.939722814170615,0.0072773756,7.844215284847264,0.012120498,-108.54665,0.17283556,1.0028948,1.5226003,,43.75731329909136,31
1816307623283205248,1816307623283205248,305.4590613157535,0.19667616,19.435845184821034,0.31380022,-0.20157221700419264,0.32361385,,18.618368,,,,,,,672.3557320100298,2.1112127,,,,,5.46683,-4.202357289941206,0.24786991,-3.4966298791717043,0.385505,,,1.002529,,1.3912044,37.649631780780965,95
4792774797545800832,4792774797545800832,86.82123452009108,0.13713108,-51.066136257823345,0.13109376,50.930690628822894,0.14821085,0.2614324,3.8232422,0.0,0.0,0.0,7938.053,3.9215844,3.660152,5.567367740782709E8,1157499.8,3.687933592262206E8,2105732.2,2.7233118523355186E8,673668.1,84.1988,5.160196860824648,0.20174596,84.0405295978282,0.18706723,16.84059,0.33607236,3.0716627,,1.5694426,-74.42314235523972,95
1460876573902483328,1460876573902483328,196.79487934028714,0.08008067,27.624428561334327,0.08557845,8.598944925099353,0.13266973,1.7090721,4.2129993,0.9209,0.6828,0.3559,4436.959,5.0443573,3.3352852,3.8881853209929794E8,225835.14,1.3112154286955136E8,100230.01,3.6731964770771205E8,594304.4,77.47375,34.154936776738055,0.12514876,-69.5386365939737,0.18109833,-15.890281,0.12694353,1.5016412,,1.3399336,31.819611957662783,95
2106805501643509888,2106805501643509888,284.18326665085766,0.018749135,45.07408892195821,0.022102684,1.003468947946669,0.021627368,1.034502,15.535791,0.0281,0.0226,0.0121,5042.9194,15.9721365,14.937634,11498.212424813351,3.7858462,5579.077415417519,10.002529,8396.617699841694,13.478739,5.2170053,-0.5480403907396224,0.025565663,-5.1881400412002066,0.029469559,,,0.9878539,1.5054635,,67.21138695858893,31
2133404474624835840,2133404474624835840,288.1447300895505,0.0098121045,51.27564495717501,0.010695167,1.2503812683126467,0.010936331,0.8074856,13.409313,6.0E-4,5.0E-4,3.0E-4,5677.9136,13.732539,12.925054,81511.97497907524,12.945347,43893.59725434314,25.393883,53596.52224675514,26.254908,10.32522,-10.032255807868982,0.013159294,2.4421334341569096,0.013601804,-12.791011,3.5267482,0.9492765,1.5577497,,72.22300551222064,31
2130641436264397568,2130641436264397568,286.9241772518703,0.015119015,47.05370744752997,0.014647463,1.6726509915652776,0.016205877,1.0660791,14.493794,0.0093,0.0074,0.0039,5030.5596,14.948286,13.882207,30021.273272219016,7.171842,14325.254224217786,15.741549,22196.042342564164,17.09118,19.846685,-15.199976525329456,0.020402392,-12.761333596854524,0.018755961,-33.779816,4.966232,1.0796465,1.4985504,,68.56980179039022,31
2105491997566014336,2105491997566014336,286.4527965059196,0.027972812,42.657786579631654,0.027059693,0.8668173794014583,0.029073518,1.0057096,15.956758,0.0037,0.003,0.0016,5040.816,16.375994,15.370284,7802.677627188761,3.1693332,3846.0894014770165,16.526636,5636.952765115415,14.155972,19.927273,8.538576519510837,0.037842743,-18.005246029842173,0.033840865,,,0.9594176,1.5133749,,64.45608557979261,31
2101184111011462144,2101184111011462144,290.3579772807991,0.01519948,40.567695204059376,0.017166076,1.5395662961718533,0.018135935,1.1164036,14.718189,0.0765,0.0608,0.0318,5011.6333,15.201257,14.084853,24415.8004997906,5.4896727,11347.863236373367,20.615892,18416.912747354323,13.471656,10.527223,-4.458826800301042,0.020525824,-9.536313585816771,0.023313906,-48.125103,3.9038975,0.97676724,1.4879134,,61.63913962387551,31
2075112109039378688,2075112109039378688,299.13931178730104,0.008922665,40.94893620015961,0.011181695,3.2282672163262176,0.011634878,1.0861692,13.064858,0.1053,0.0843,0.0444,5068.2783,13.528255,12.442086,111944.61799006163,15.745228,52980.322887836934,25.235209,83622.62475210175,31.15141,24.314493,13.215026121347604,0.012161704,-20.409745045459747,0.01533725,-13.344766,2.1185088,0.9618665,1.4951433,,59.73682067931267,31
6748283784056800384,6748283784056800384,299.1564058280886,0.021509925,-31.335176843971848,0.016887581,51.157313812842865,0.025003806,1.2625527,8.074735,0.0,0.0,0.0,4570.5166,8.631279,7.3687263,1.1093100079769785E7,2521.3052,4818426.56860441,2851.7847,8946799.459935447,3224.1807,410.43213,409.2186102031583,0.026928151,31.538107780561567,0.01783737,52.91832,0.13827816,0.99363804,1.4633601,,-10.394413387618314,31
4285511294172309504,4285511294172309504,280.6873000576669,0.0117093185,5.937657775709484,0.013072458,1.5338882406466199,0.014435835,0.80953026,12.83414,0.364,0.3104,0.1678,6248.989,13.144866,12.335336,138449.3181893562,31.908133,75417.21657003897,168.34256,92262.25352934487,199.34885,5.6575847,1.9490610236102557,0.013815535,-5.311254708059275,0.013448249,9.265685,3.3774703,0.9263115,1.5592555,,28.92669226346129,31
365426679516816512,365426679516816512,9.51657860690106,0.009731585,34.71139790314835,0.008414841,4.956683121795944,0.013733161,1.1743212,12.545546,0.1246,0.0981,0.0511,4931.847,13.058815,11.884494,180604.53441225298,33.19066,81637.69352655619,43.8837,139752.89526936057,62.897354,42.142265,-26.744988533347595,0.011439668,-32.56802471396291,0.009546656,-19.607431,0.658921,1.0040256,1.4757322,,27.929991352354733,31
5521268527328372096,5521268527328372096,122.71926622196025,0.011528184,-42.81293156461767,0.01241446,29.986861551264056,0.013791219,1.0794001,8.52575,,,,,8.982812,7.903412,7322286.948361654,1203.6454,3485717.42492609,1197.2291,5467558.0791026065,1721.6873,342.58008,21.58141307384065,0.015086414,-341.89962161224355,0.017109921,27.798622,0.13428585,0.9766877,1.498493,,-60.34574761705902,31
3068540350999693952,3068540350999693952,119.76657986180058,0.014584814,-4.332606482325239,0.01163734,15.17825144933498,0.02105545,0.4107299,6.9187336,4.0E-4,4.0E-4,2.0E-4,7184.2456,7.0580535,6.6473236,3.217016611108652E7,29228.287,2.0520855101104833E7,66017.375,1.7387165622217175E7,40618.785,52.17776,30.22225774060508,0.020927805,-42.533914932656344,0.015040117,-6.5527034,0.4670305,0.8828508,1.6557118,,-24.43230778807406,31
788340461203094912,788340461203094912,170.52268450334853,0.0072281137,46.90778428617068,0.008498232,39.31865474776667,0.0146663785,1.5887728,9.270674,,,,,10.019172,8.430399,3687034.1586808977,764.3397,1341987.2245252319,730.54535,3365103.719458897,1120.3352,239.0937,-197.48652883199537,0.009514791,-134.7771216388157,0.009280506,-5.428151,0.13684504,1.0189846,1.4065998,,38.70056312128469,31
3610557458450018944,3610557458450018944,202.89787319261657,0.014885864,-12.095114645687042,0.013480246,5.085557101387316,0.018554358,1.5194874,13.57185,0.3762,0.2822,0.1483,4465.0425,14.277928,12.758441,70178.96034381313,11.751878,26561.0632236532,25.216228,62485.87934090363,33.653767,97.27302,-97.22987351864549,0.0218078,-2.8967957934420605,0.016140569,-13.739759,1.7689764,0.9827833,1.4145828,,-2.3445953682460936,31
3414370975935397888,3414370975935397888,79.95166218700038,0.01835672,21.259160519697893,0.0121463295,5.014723740236841,0.020468932,0.9617672,11.636251,0.0953,0.0782,0.042,5302.6567,12.031239,11.069471,417297.90540857945,109.52437,210339.82781525012,96.130035,296053.22981700004,96.66176,25.962473,24.448555573527887,0.023296118,-8.7360231071769,0.016775686,-33.011105,0.5070549,1.2947328,1.523647,,-1.8541161931336823,31
2053614049674000512,2053614049674000512,292.4637764965772,0.04184851,41.29904341241017,0.05041359,2.0365895165166297,0.05067374,1.1599655,14.785446,0.1582,0.1256,0.0674,4849.8955,15.270406,14.11044,22949.232880497526,9.955167,10647.667580151985,20.925587,17987.97052933704,15.156702,12.447288,-12.206565260775523,0.05397938,-2.4361288808648274,0.06297992,-47.377678,6.177511,2.8443346,1.4809552,,61.84721693496365,31
2073547954981763328,2073547954981763328,299.22425369531294,0.020964993,40.34316664535255,0.024313638,1.1514358532856697,0.02714618,1.215085,15.751848,0.284,0.2238,0.1179,4935.742,16.287481,15.072396,9423.394712206446,2.9689097,4172.7710023346335,9.116199,7416.510059812444,8.309194,11.539317,-11.187247276762143,0.02953906,-2.8286633698369172,0.030403282,,,0.9332545,1.470365,,59.15228395838267,31
2052643696302706944,2052643696302706944,290.8704933017536,0.018874226,38.27359684312844,0.022140732,0.6033303534734245,0.023545722,0.9785404,15.566834,0.2842,0.2337,0.1246,5674.464,15.975011,14.99647,11174.115440978818,3.1935115,5564.323542896236,9.289864,7953.713914026775,9.607723,7.115718,-1.2502804322435928,0.025140475,-7.005015194661576,0.026662437,,,0.9852189,1.5172527,,59.32720520140294,31
2131910341401451264,2131910341401451264,285.6626741327312,0.23137674,48.43532272313472,0.24514663,0.8537947540877253,0.25305462,0.86778355,14.559173,0.0734,0.0611,0.0329,5628.426,14.864937,13.997153,28266.861916289825,52.38409,15468.27917748714,17.058117,19966.261075039474,17.180275,16.412537,-5.276351495836025,0.32888392,-15.541282285033576,0.3060147,-0.5387709,9.567227,18.546917,1.545915,,70.14890512814804,31
852857845015534080,852857845015534080,152.10277730449164,0.010136071,55.53995626308081,0.010393054,6.2966926775553755,0.014809847,0.7549143,10.314586,0.1154,0.0982,0.0526,6083.673,10.610056,9.855142,1409653.6554967219,272.6283,778743.571316323,251.50725,905944.5015988706,315.8467,34.351448,-21.59555653899438,0.013100856,-26.714301251162226,0.01487255,5.3174925,0.20971945,1.0670428,1.571293,,40.63015998857173,31
4287820848378092672,4287820848378092672,291.7770452207228,0.012019838,1.3836617432734073,0.0098255025,4.689528477580811,0.014295013,1.1077318,12.236511,0.5742,0.4675,0.251,5532.365,12.708138,11.600407,240072.43105326753,186.71526,112761.70274296153,310.54523,181549.7629268389,433.78647,11.598635,-3.3597972463179033,0.01599304,-11.101355489801703,0.012099371,24.825539,1.9754307,0.8972695,1.4929962,,23.04389615321649,31
1757302881526250496,1757302881526250496,315.9054901279951,0.019126734,11.98936655351918,0.013763697,1.321517735698301,0.025817875,0.86439705,12.981092,0.1766,0.1476,0.0791,5853.3027,13.332403,12.468006,120923.22559320153,30.948004,63453.47930064226,50.55484,81649.91839492017,48.66909,7.527137,4.174950803257926,0.023796115,-6.263191919621687,0.016400501,-48.511703,1.5236791,1.2480026,1.5450364,,27.473705307135802,31
6224633983987510528,6224633983987510528,225.89847687994182,0.026831193,-27.84315548243516,0.02887194,19.432528844389495,0.026505774,0.78965235,8.285315,1.0E-4,0.0,0.0,5726.2925,8.592989,7.8033366,9137366.056450944,2425.7502,4991389.252588844,1572.0464,5995474.958560064,2220.0896,205.67113,156.2274419636999,0.03501954,-133.7669656280083,0.03767659,-16.368519,0.19468199,1.2371678,1.5643023,,-10.1330879129423,31
2300641567596591488,2300641567596591488,325.2021305626916,0.01579394,84.33377002159953,0.015199654,35.35813239584549,0.015947675,1.056076,8.141795,1.0E-4,1.0E-4,0.0,4998.011,8.585855,7.5297785,1.0428660518909788E7,1885.8236,5024293.287375562,3436.5945,7713417.352963155,2627.0186,350.86612,345.18485790957845,0.02116319,62.88439866549353,0.019016659,-6.5307283,0.13787116,0.88648903,1.5041217,,69.29483262675308,31
4799563663371481344,4799563663371481344,81.34888393290323,0.0110690715,-44.43130015352382,0.012337809,14.42689937543722,0.013340049,0.82112503,9.203582,0.0383,0.0321,0.0173,5691.292,9.5270405,8.705915,3922057.337626996,527.5872,2111547.1730406075,995.0017,2610911.80201507,692.1743,118.673225,-43.93743567342312,0.013608987,-110.23990317402321,0.016076842,13.713977,0.19934326,1.0150719,1.5571097,,-67.38410990774294,31
4745373133284418816,4745373133284418816,40.64179116281783,0.02941306,-50.7993179041391,0.033770055,57.613144345224306,0.03827621,0.7264128,5.256284,0.0,0.0,0.0,6006.4995,5.5420146,4.815602,1.4874179818144938E8,72157.48,8.291079792312774E7,82884.12,9.395449448912105E7,165937.22,399.3904,333.7156354272668,0.034926042,219.42328991689652,0.04156096,16.935308,0.11672682,0.8463041,1.577597,,-61.01439179357215,31
2080048680026646912,2080048680026646912,294.56935408928723,0.016339017,45.67115954118641,0.019898197,1.3123594506460994,0.019542433,1.0103855,15.084316,0.2714,0.2219,0.1186,5420.488,15.503484,14.493098,17426.902975754263,4.280551,8590.600265838622,17.516562,12645.001261517178,23.201338,19.614449,-1.38164917575173,0.02186772,-19.56572691791046,0.024369035,,,0.9162005,1.512123,,65.38166426371059,31
2105528350169042560,2105528350169042560,285.8693286272935,0.024239682,42.72799695531512,0.025859978,1.1768069007476543,0.027334424,1.1316738,15.825021,0.1482,0.1179,0.0625,4965.8696,16.313719,15.182045,8809.238453048627,3.2164297,4073.1429018794574,12.264471,6704.093477402508,9.881291,19.690187,5.156751868541921,0.03061102,-19.002930364733608,0.030194065,,,0.9667166,1.4849368,,64.63439748699689,31
2103860562828483712,2103860562828483712,285.7515365323421,0.020669432,41.33567502043298,0.021792533,1.8327919641808865,0.02388452,1.3898964,15.542095,0.2027,0.1546,0.0811,4547.4585,16.175089,14.7851925,11431.64612813816,3.3170052,4627.867879971123,11.82213,9662.31759351504,13.077648,12.836457,9.774908888308058,0.027154716,8.32020372624938,0.028120335,,,1.0026525,1.4366497,,63.3068485185372,31
2126248505058677120,2126248505058677120,291.0571442130066,0.01294432,44.63230357640931,0.012819973,1.9498510719673428,0.014066569,1.1120539,14.362103,0.0761,0.0605,0.0319,4963.9263,14.840742,13.728688,33892.623008476985,5.5333986,15816.853420750691,12.813675,25567.186855232718,12.555391,18.002743,-4.56026960330683,0.015819486,-17.41558679806392,0.015522717,-45.4637,3.6660252,0.990457,1.4892691,,65.3329630277721,31
2078310008545447808,2078310008545447808,294.8438100733607,0.016385166,44.077686873166186,0.018450134,1.2982105392828187,0.019623857,1.04737,14.967741,0.0057,0.0046,0.0024,5066.6787,15.411001,14.363631,19402.16404826501,5.1602087,9354.413223528585,11.964383,14246.419821714546,12.368908,2.7423792,-1.3434904640127674,0.020964772,-2.390748226940907,0.024431434,,,0.9888847,1.5031505,,63.83753069200369,31
3630680754621236096,3630680754621236096,204.22150006901202,0.021416465,-7.318054667692361,0.015701156,2.938394775187552,0.027094414,1.3288975,14.463005,0.1064,0.0818,0.0431,4546.25,15.057754,13.728856,30884.796631112997,4.7996,12951.363507907034,15.993355,25563.229377403408,21.420458,51.18522,-46.156190828677495,0.028474372,22.1253894270336,0.018779822,-22.009232,3.8236067,1.0036045,1.4478949,,2.57910031553,31
1499514786891168640,1499514786891168640,209.38861950302993,0.007051986,43.49330385067514,0.008768045,7.044821721615503,0.010478119,1.3090048,12.408207,0.0273,0.0209,0.0111,4507.6455,12.991905,11.6829,204957.58691522377,36.06187,86826.9721398057,53.95833,168266.6136268307,46.84454,141.86339,-134.79263362397154,0.008449783,-44.22856286810925,0.011073064,-40.436626,0.5823577,1.0714439,1.4529253,,50.63174135064275,31
961428192989499904,961428192989499904,91.12535302459682,0.017914612,44.2597643129915,0.016612133,29.429916317529713,0.021254102,0.70519876,6.615367,0.0,0.0,0.0,6027.64,6.8851047,6.179906,4.2540245041689135E7,11097.935,2.4064397174053628E7,20625.291,2.6742120692160066E7,19980.057,179.83311,95.06577761161158,0.02118931,-152.65138971613712,0.017171249,32.560566,0.12501417,1.0119898,1.5858806,,20.823851849464805,31
5949553973093167104,5949553973093167104,261.20861337073353,0.012184205,-49.94893235872527,0.010463025,1.0842832657092922,0.014930952,1.3689022,10.534775,,,,,11.153588,9.784686,1150898.4667839175,177.47055,472042.8117045012,259.15857,966682.2624648329,243.60307,5.333688,-2.338407507495158,0.017860977,-4.793753932774321,0.016055388,-30.25006,0.4750246,0.8284861,1.440226,,-26.702353863755654,31
2105396099534835456,2105396099534835456,282.03334371828055,0.01587681,44.47799536449877,0.019143945,1.3405190518425183,0.01837468,1.0032225,15.122632,0.1882,0.1536,0.082,5342.0283,15.539261,14.536038,16822.630683079096,4.1248326,8312.134976381356,10.543854,12154.656183265304,13.127442,9.398305,9.359970792609507,0.021027224,-0.8479875649575601,0.023777502,,,1.0123818,1.5127714,,66.98542688811564,31
2079680137473255808,2079680137473255808,296.60140087032704,0.025507107,44.32522782756865,0.030177467,0.5412210775434907,0.030326653,0.92111015,15.854502,0.3762,0.3141,0.1699,5819.886,16.22296,15.301849,8573.260267730377,3.4571595,4428.263068988194,12.534637,6003.690578385474,12.632186,7.732268,-1.9877666830531449,0.033350036,-7.472399333784285,0.036596183,,,1.0768346,1.5327908,,63.57444303712666,31
2077988401397704320,2077988401397704320,294.6500290759169,0.010586207,43.335611858091454,0.012985987,1.9725995116487927,0.012607222,1.0338182,14.064603,0.1516,0.1228,0.0651,5231.1187,14.502342,13.468524,44576.445992248075,6.7180786,21601.31057902075,21.728306,32489.927556695347,13.423124,20.295061,18.22121501341053,0.014180054,8.937383553493728,0.017121412,15.335098,2.6754076,1.0958475,1.5058527,,63.20146781797921,31
2083061376251298688,2083061376251298688,306.42208134920924,0.007231456,45.97102869943058,0.008732157,2.060948843060899,0.009088328,0.819088,11.92037,,,,,12.247441,11.428353,321217.0535565255,46.52703,172361.47468886626,73.4468,212724.09631919532,56.96425,13.509257,-0.573158098141124,0.009682314,-13.497092757721589,0.010139794,-10.264252,0.7709313,0.76279444,1.5556394,,61.89913394938414,31
12320268307415552,12320268307415552,54.38827053589614,0.014940493,10.057741392374991,0.011562974,5.492875878978822,0.017568184,1.3522882,12.719099,0.3584,0.2762,0.1442,4754.642,13.330343,11.978055,153924.23166585833,42.767914,63573.996014430326,67.73805,128214.25425847653,77.40375,48.13331,31.6523199863123,0.01897963,-36.26218473183012,0.013258256,61.274906,0.8424887,1.061404,1.442293,,-9.101628444424957,31
2582617711154563968,2582617711154563968,13.080032578577232,0.014640066,10.794705384870028,0.010517271,4.085426793344734,0.017973354,0.93804455,11.943753,0.1303,0.1073,0.0571,5496.631,12.331558,11.393514,314373.0630117457,89.803276,159512.11865251313,74.498245,219660.81108613827,81.09202,61.040863,61.00598770409928,0.021426518,2.0631436619974686,0.014741188,-14.786697,0.56109136,1.0516827,1.5270388,,4.784424127725456,31
3487277912642549248,3487277912642549248,177.65451342788043,0.014759052,-27.27790646425989,0.011734275,7.709247349378156,0.022826163,1.1242881,6.233301,0.1656,0.132,0.0696,5019.4424,6.712742,5.588454,6.048202492556674E7,9073.652,2.8204613464550998E7,17348.984,4.610804124396746E7,38936.707,82.9099,-82.62144737032322,0.018767668,6.909909871662262,0.013806892,-2.3534522,0.12477998,0.889413,1.4907709,,-25.782556167415546,31
3682825883842696832,3682825883842696832,189.91284904932314,0.017495945,-3.370563699544384,0.008059272,5.222803122009802,0.020299176,1.4516716,13.295118,0.2857,0.216,0.1128,4550.4575,13.96212,12.510448,90552.29132659938,18.956186,35527.84665104729,34.643997,78519.71907989855,44.002193,29.86683,-29.59915483541015,0.019839495,-3.9896852714562683,0.01718843,12.719463,1.0836173,0.98176944,1.4254025,,0.826060203694331,31
665757593450097920,665757593450097920,127.57872099903399,0.021492535,22.235919642753675,0.014883393,2.876424053256189,0.026540833,0.72115326,11.435231,0.0071,0.0061,0.0033,5984.184,11.714367,10.993214,502174.17564196,240.46564,281624.1951077587,138.45773,317594.38475835876,107.453,14.315621,-14.262371880582663,0.023472955,1.2335950523616592,0.018502103,47.390236,0.66054165,1.1001163,1.5778291,,3.17544717630413,31
2559203924574351616,2559203924574351616,21.106165434627115,0.014211149,1.704908674191692,0.011318678,3.5759881083341547,0.017774438,1.047554,12.920282,0.1439,0.1162,0.0614,5215.273,13.365569,12.318015,127889.1799917604,35.076504,61544.49322686436,52.87284,93745.8737171058,46.47235,49.763878,48.69428839344341,0.022315094,-10.262065868001523,0.017195694,-14.300517,1.0615606,0.9404005,1.502502,,-6.654283925874202,31
2076087964270165632,2076087964270165632,300.4882021306887,0.023765588,44.46067013366803,0.02597236,1.544762170563787,0.027039386,1.4113426,15.869252,0.3487,0.2656,0.1394,4662.4136,16.510683,15.09934,8457.573214347833,3.8234732,3397.3758480736706,16.140644,7234.726109335045,10.854682,3.0352309,2.002776957622348,0.03296196,2.2806820946642947,0.032419384,,,0.97359,1.4308659,,62.53262721571943,31
2131804925724122240,2131804925724122240,284.1326048596389,0.5394673,48.825145866944986,0.66408503,1.2571044964433231,0.60396004,1.0285072,14.350877,0.0079,0.0064,0.0034,5119.202,14.718285,13.689777,34244.9224305154,130.65678,17705.283191441657,17.271658,26500.082796841787,17.886372,7.0861936,-4.654375675419949,0.7179758,5.343306396642653,0.7799455,-35.248013,6.0430975,39.460304,1.5057033,,70.82961847380236,31
2144184945615891712,2144184945615891712,281.57618276761735,0.009616967,50.49246935200979,0.009974176,7.945802004572164,0.010116351,0.8574829,9.467839,0.0112,0.0092,0.0049,5600.778,9.813435,8.955952,3074759.228432578,362.62665,1621971.0203363912,629.2637,2073850.7622967844,427.71393,67.258995,-61.682372516054876,0.012892991,26.815245049143595,0.012806959,-38.543343,0.17196313,0.9190196,1.5454277,,72.89846901643978,31
5726982995343100928,5726982995343100928,124.60104883936589,0.023579476,-12.63656179358332,0.021190807,79.49527095617434,0.040039483,0.93622494,5.7552195,1.0E-4,0.0,0.0,5361.131,6.139643,5.2034183,9.394180391273499E7,37233.793,4.781449781647207E7,29228.504,6.573414119404432E7,101000.336,1026.4159,278.7903645043099,0.038823973,-987.8286619313131,0.03491762,30.085953,0.123888075,0.98585457,1.535037,,-31.345894581406565,31
5214002100193281920,5214002100193281920,121.34742055673576,0.009907,-74.4100621405265,0.009633735,12.72042481264121,0.010073692,0.80323505,8.962657,0.0105,0.0088,0.0047,5748.8105,9.280324,8.477089,4896479.096137532,747.15643,2650253.4645556128,711.00226,3223462.5550161037,1044.911,111.13568,-78.19459839933398,0.013764303,78.97306281719086,0.0131652765,,,0.96959776,1.5585285,,-77.16809125084231,31
2609566053956741888,2609566053956741888,339.9192966469531,0.014081066,-8.714571582836738,0.011504472,2.635671729730721,0.014873158,0.78879356,12.428783,0.1319,0.1118,0.0604,5923.163,12.738322,11.949529,201109.78078382136,62.7301,109670.02335856395,64.24591,131627.5085463842,136.20581,18.234398,-12.502096843206385,0.020727621,-13.273690686422475,0.014446318,28.339,1.6672504,1.0584235,1.5638738,,-0.22989635932901054,31
2132678625152847232,2132678625152847232,289.0297218313829,0.015286837,49.76970273788814,0.015399352,1.4491512337421406,0.016703537,1.0120525,14.489722,0.0532,0.043,0.0227,5205.8564,14.9150505,13.902998,30134.07250548789,5.9521484,14770.544848815689,21.412294,21775.035769907125,22.334585,7.7153544,-6.340549335749926,0.021549795,-4.395921437652758,0.018224178,-6.5599194,4.335197,1.0248187,1.5099115,,70.61759220599492,31
2085482775729637376,2085482775729637376,298.73634785426356,0.038015857,46.499142015990586,0.044196684,8.136605675169315,0.04570512,3.0889454,16.684862,1.2505,0.7783,0.5236,3283.4163,18.506102,15.417156,3990.2660683912,3.3066087,540.7247347781675,7.247373,5398.781399609168,12.776969,138.69434,41.46483179013546,0.05025942,132.35099583047045,0.052814167,,,1.0040656,1.232501,,64.90443906760292,31
2080355615570219904,2080355615570219904,297.25906441754546,0.009099468,46.84316370572371,0.010118149,1.3156252488069713,0.010353316,0.7424736,13.452205,0.1723,0.1474,0.0795,6239.61,13.744119,13.001645,78354.65234776853,16.61693,43427.94532332302,30.59522,49945.93761242146,21.29909,13.260733,-9.54006531053009,0.011158601,-9.210547184423781,0.012115048,-27.970055,3.1138067,1.0465742,1.5744649,,65.66495628523124,31
1411414596649598208,1411414596649598208,247.6669945379622,0.010762829,49.04679764537763,0.012031801,9.888463726935086,0.01159005,0.9333372,10.254206,0.1334,0.1099,0.0582,5534.9355,10.640725,9.707388,1490268.606537148,727.0655,757054.138980709,1031.0095,1038013.1403221459,1003.164,66.420006,-25.2071587159525,0.013671554,61.45092778554678,0.016870929,-28.75944,0.2472413,0.9500782,,1.5269159,69.08122720994936,95
2862548428079638912,2862548428079638912,5.166952815807361,0.016481962,31.989972690933158,0.012185558,2.610845275642823,0.021756463,0.7522297,11.532242,0.1523,0.1299,0.0697,6128.477,11.826927,11.0746975,459250.87376636127,134.18597,253890.28752694503,140.59552,294631.4251735029,95.16078,5.748008,-4.692148155376644,0.02239132,-3.3201413700620868,0.020139277,-13.901666,0.588725,1.0732082,1.5705183,,27.108192329213317,31
3799626935341796096,3799626935341796096,176.4253800850321,0.019383853,2.8209755114352486,0.015752621,34.06338540186498,0.02153422,0.9878969,7.859468,1.0E-4,0.0,0.0,5208.892,8.268638,7.2807407,1.3525690996713838E7,4849.0312,6729176.553581189,9351.652,9702012.608193357,9921.029,220.18369,-188.8149070504868,0.026058357,-113.26865602202437,0.019161643,1.8903584,0.1302184,0.961172,1.5198548,,1.1679787271625097,31
2130889204338693504,2130889204338693504,287.7808111861272,0.013210055,47.629843616727825,0.013358979,1.0855603644951013,0.013983899,0.7640171,14.220469,0.0148,0.0125,0.0067,5942.953,14.521276,13.757259,38615.26443557457,7.7756505,21227.872260236265,26.279207,24903.155215754767,16.239141,12.44519,-1.6405767125038404,0.01821642,-12.336582573919571,0.018233072,13.844797,4.9688287,1.03948,1.5672214,,68.92419222243446,31
2106891671567353728,2106891671567353728,283.2568108020912,0.013326269,45.08767942809341,0.014789694,2.9019177395170077,0.015103905,0.9966755,13.337541,0.0101,0.0082,0.0044,5127.2236,13.736872,12.740196,87082.45417937364,25.90649,43718.792405015156,36.302288,63544.758121839244,73.74755,21.0372,-3.8894949717954304,0.017629903,-20.674516671608487,0.019145267,-26.027094,3.1980772,1.8405782,1.5183266,,67.38447880492889,31
2125777643502580864,2125777643502580864,291.8235298176831,0.010020517,42.51619366670995,0.011439696,1.0093137071265244,0.011968906,0.91499615,13.750827,0.0405,0.0333,0.0177,5513.331,14.127567,13.212571,59513.57812857362,10.20062,30506.334447423902,23.362762,41127.23914369172,21.150887,7.0260963,3.379175567922914,0.013334618,-6.1601298511430285,0.01427789,-66.2166,2.15878,1.0600244,1.532699,,63.15312710761118,31
